CustomerID,Recency,Frequency,Revenue
14077,40,42,499.42
14040,40,241,3687.65
15865,40,40,895.13
15748,39,21,149.31
16049,39,312,1111.79
13617,39,44,544.18
17447,39,36,541.53
15478,39,46,1441.42
13421,39,105,1853.18
17213,39,164,2821.38
15376,39,117,1233.36
14158,39,41,507.65999999999997
15385,39,12,316.88000000000005
17373,39,57,646.92
17796,39,82,697.9
14295,39,7,177.70000000000002
18067,39,37,396.33
16190,39,6,215.07999999999998
15669,39,35,690.99
13607,39,98,678.01
12581,39,15,197.71
15360,39,13,427.93
13103,39,8,243.94
16836,39,11,251.87
12571,39,34,519.61
13813,39,71,1380.31
15667,39,13,301.32
15752,39,412,2645.83
13186,39,84,1612.0900000000001
13544,39,87,291.41
14808,39,256,3306.97
17951,39,21,1026.24
12909,39,96,2228.51
13145,39,7,622.27
14738,38,56,1338.96
16969,38,42,650.41
15974,38,177,3454.75
16127,38,40,656.25
17396,38,27,7330.8
16018,38,28,408.9
14167,38,52,574.84
18257,38,123,2409.88
12588,38,10,214.89999999999998
12522,38,12,192.72
13982,38,115,1882.51
17733,38,35,692.19
13461,38,27,1445.0
13697,38,12,151.3
16150,38,136,2199.9700000000003
17166,38,14,223.19
14345,38,6,108.98
16648,38,21,310.46
13032,38,75,1023.84
18226,38,245,5264.0
12552,38,20,437.82
13292,38,31,578.94
13327,38,109,3637.9700000000003
16029,38,274,111057.07
13726,38,42,1079.6599999999999
16960,38,101,507.05
16830,38,23,325.91
14995,38,61,233.23000000000002
16825,38,28,775.1800000000001
12491,38,26,460.40000000000003
14485,38,47,165.75
15018,38,32,536.16
17696,37,126,2370.37
18270,37,13,327.35
15423,37,2,43.5
15847,37,22,389.27
14383,37,59,1247.69
17965,37,329,2622.57
15065,37,158,3180.28
17966,37,68,1098.43
17719,37,278,5424.28
16308,37,4,2560.0
16884,37,26,429.84
12830,37,39,6880.88
15576,37,45,940.67
13477,37,81,1467.63
18105,37,18,113.48
12594,37,119,3356.2200000000003
16043,37,39,773.99
17800,36,104,1199.01
14974,36,21,114.39
17947,36,9,176.68
16367,36,130,804.49
13316,36,88,6139.97
13904,36,26,332.64
16706,36,123,531.35
18104,36,38,754.64
13271,36,101,256.5
17999,36,93,382.06
14528,36,18,364.21999999999997
15651,36,32,646.3
16337,36,10,151.05
12808,36,28,483.65
14098,36,21,147.35
13636,36,64,956.62
13728,36,63,1016.14
17816,36,17,36.56
14815,36,53,778.5
16221,36,97,864.86
16841,36,117,1965.02
15227,36,58,1219.4
15551,36,29,436.06
15998,36,509,3095.77
13168,35,133,1328.24
13925,35,45,739.85
17634,35,297,2361.9700000000003
18205,35,32,517.36
15252,35,44,740.78
15521,35,200,3425.75
13721,35,28,524.14
15605,35,67,1198.23
12352,35,95,3466.67
15612,35,6,195.15
14856,35,66,1311.3799999999999
17403,35,33,281.62
16914,35,38,208.46
14636,35,28,609.85
18081,35,17,343.45
16409,35,232,2028.88
17076,35,25,841.0799999999999
17351,35,27,587.15
16729,35,668,7403.56
17078,35,28,378.2
14913,35,87,1227.43
13592,35,16,247.96
12397,35,126,2409.9
14150,35,26,658.64
12576,35,89,1324.68
17930,35,39,1740.48
12944,35,30,604.51
16014,35,148,671.63
15722,35,72,2263.91
12431,35,240,6558.51
15809,35,43,632.33
17979,35,147,777.61
17203,35,152,3563.85
18035,35,53,730.4
15010,35,20,308.94
18022,35,191,668.11
17193,35,35,1724.14
15329,34,62,1093.9
16318,34,19,328.15
14842,34,158,3192.58
15468,34,29,496.56
14412,34,45,778.73
15598,34,16,245.68
17274,34,27,111.98
15345,34,23,419.39
16012,34,94,1415.29
12577,34,148,720.2
14567,34,34,1536.26
17233,34,25,190.88
16887,34,37,194.88
12928,34,84,2062.7
16555,34,17,285.89
15707,34,214,945.58
13938,34,7,71.66
17084,34,162,2949.75
13651,34,6,94.2
17703,34,55,798.74
14592,34,164,570.46
14971,34,160,1116.57
15017,33,20,125.58
15952,33,91,806.57
16466,33,148,1603.46
13772,33,177,1132.13
15407,33,153,1056.44
16676,33,92,1625.52
13527,33,224,2311.26
12838,33,123,683.13
13532,33,66,210.31
14404,33,104,1513.92
16243,33,51,409.09999999999997
16445,33,63,230.51
12645,33,74,1794.98
17608,32,59,193.42
16372,32,97,367.93
12638,32,39,671.69
14174,32,26,134.46
16771,32,255,2246.81
13634,32,188,1575.16
16488,32,31,505.4
14039,32,6,152.2
15696,32,177,2828.46
14517,32,18,330.45
15427,32,306,1483.14
18170,32,38,980.3100000000001
13759,32,25,659.41
15526,32,4,148.44
17831,32,2,35.400000000000006
13523,32,177,4174.38
17082,32,81,2003.8500000000001
15025,32,72,377.01
13155,32,85,971.76
16357,32,34,658.88
12357,32,131,6207.67
16612,32,66,1187.66
15618,32,49,806.671
17107,32,421,11250.43
17164,32,145,2468.3
17430,32,14,265.76
17761,32,19,712.78
13097,32,437,6127.52
15870,32,76,354.09
14080,32,4,45.599999999999994
16232,32,38,998.53
16053,32,84,1511.95
15522,32,57,398.84000000000003
17623,32,33,527.0500000000001
12484,32,350,4588.17
15493,32,299,2036.3500000000001
14387,32,140,1770.56
15719,32,938,5047.26
12408,32,113,2934.53
13824,32,46,1698.94
13993,31,125,3523.06
16362,31,90,817.47
16637,31,72,1184.35
18016,31,123,1483.56
12832,31,27,383.03000000000003
14623,31,135,909.15
13717,31,103,1457.76
18036,31,96,405.62
14700,31,115,2235.3
17158,31,67,1266.97
17043,31,102,1735.18
16348,31,235,1469.45
13324,31,77,7171.1
18150,31,37,566.58
14929,31,11,223.88
15330,31,13,714.9599999999999
13710,31,8,180.48
14360,31,118,2128.23
15763,31,63,1125.17
16187,31,297,6981.64
16732,31,28,603.75
15066,31,53,1026.59
14050,31,54,746.36
17886,31,109,899.61
13329,31,19,837.5999999999999
17964,31,104,471.7
13587,31,11,1077.8
16253,31,124,3702.1
17219,31,25,114.23
15573,31,104,607.45
15249,31,358,6719.56
17289,31,112,952.66
13047,31,196,3395.98
12721,31,164,2683.28
16505,31,4,777.6
15957,31,42,428.89
14232,31,118,2052.21
14524,31,203,1867.68
17637,30,35,547.0600000000001
12990,30,13,409.5
15356,30,519,2766.5
13975,30,340,2549.33
17633,30,72,1407.3400000000001
14676,30,44,2553.2400000000002
12613,30,163,3469.78
12849,30,51,1050.89
16618,30,97,2664.54
13272,30,15,276.56
17515,30,87,639.02
17160,30,229,3518.03
15043,30,3,537.0
13695,30,90,2504.13
16837,30,166,3174.23
13110,30,146,1524.47
18177,30,75,1368.67
15103,30,35,703.36
13643,30,28,519.44
13867,30,61,1015.29
16284,30,109,823.97
16602,30,32,561.4300000000001
15513,30,314,14996.36
18216,30,26,481.75
15153,30,22,329.25
17022,30,7,71.0
18164,30,25,404.6
15275,30,42,621.09
14284,30,34,612.05
13046,30,35,629.3100000000001
13029,30,10,1247.5
16205,30,98,761.38
16767,30,222,5580.6
15027,30,37,1080.35
14214,30,70,1008.53
14108,30,35,601.66
16751,30,25,1764.72
13384,30,155,4181.58
12949,30,219,4191.42
12472,30,391,6914.74
16880,30,178,1519.08
13623,30,86,823.12
17865,30,389,10894.1
16041,30,6,3166.4
14691,30,71,2114.33
13804,30,137,2635.79
12893,30,34,188.14
14921,29,78,1316.07
17011,29,15,270.9
14240,29,42,890.34
12532,29,16,349.83
17038,29,22,112.4
13209,29,329,5963.06
14968,29,37,147.59
17867,29,81,1771.4500000000003
15485,29,86,2575.0
16516,29,6,101.69999999999999
15114,29,197,2760.56
13522,29,5,125.80000000000001
17690,29,258,4767.45
15986,29,14,168.12
13992,29,5,76.8
16953,29,1,20.8
17702,29,80,1929.02
16996,29,41,1486.46
15450,29,30,429.84
18236,29,49,882.24
14944,29,172,5957.55
12708,29,174,2809.5
16003,29,103,2735.37
16218,29,90,3114.4900000000002
17197,29,29,1013.01
12541,29,52,981.18
17537,29,75,897.62
13983,29,112,2616.4
12544,29,20,389.7
16025,29,28,439.65999999999997
15597,29,23,333.42
12659,29,5,91.67999999999999
16986,29,3,1873.2
12981,29,20,372.22
15785,29,87,2354.19
17791,29,10,106.1
15452,29,58,538.73
17059,29,516,3095.04
18125,29,197,1144.64
16628,29,119,2193.06
17416,29,271,6948.5
15463,28,7,126.14
14712,28,25,917.07
17573,28,26,398.3
16743,28,193,2284.34
14064,28,82,1519.16
18217,28,31,621.75
17977,28,21,288.14
12844,28,52,325.96000000000004
12599,28,62,1032.58
15830,28,41,604.3
15184,28,63,406.76
15355,28,14,277.05
12473,28,179,5028.87
15289,28,59,944.46
14466,28,72,2272.4
17653,28,50,1239.24
16434,28,109,1522.25
15238,28,52,1087.44
12617,28,42,355.53
17442,28,140,2286.86
14863,28,11,266.76
16863,28,28,524.25
13148,28,347,4065.76
16903,28,60,373.24
16126,28,117,6287.77
14829,28,45,750.45
15111,28,84,1567.48
17109,28,121,900.4
12538,28,21,363.95
13460,28,17,183.44
17901,28,19,110.38
13606,28,43,280.54
13817,28,24,382.98
16907,28,151,981.65
14748,28,92,1519.71
16791,28,322,1737.28
18135,28,20,681.91
17932,28,90,1331.57
14765,28,39,254.11
13810,28,36,2098.51
12384,28,30,604.38
14789,28,6,197.64000000000001
13727,28,20,333.48
14035,28,66,1428.02
12589,28,35,646.68
12600,28,65,2617.04
17015,28,217,1842.56
17295,28,69,556.95
14226,28,73,2262.7400000000002
17162,28,105,1723.71
18209,28,8,139.10000000000002
17512,28,106,2929.94
14662,28,168,771.17
16386,28,88,317.2
15557,28,20,473.65000000000003
17054,27,84,1358.83
15608,27,60,1093.68
12726,27,124,2609.1
16671,27,6,1692.27
16460,27,135,814.72
12685,27,157,2863.08
12517,27,286,2540.79
16433,27,17,184.26
15692,27,12,191.04
16332,27,154,1603.2
17088,27,115,1991.01
17052,27,92,413.75
12480,27,154,3281.63
15492,27,35,659.46
13557,27,34,584.06
18014,27,32,166.42
13732,27,33,491.86
12691,27,32,1035.8
17191,27,237,2095.13
17069,27,154,2764.18
17041,26,71,1097.3700000000001
17790,26,190,1965.55
17838,26,137,3245.9
15599,26,52,761.74
13892,26,27,632.97
14661,26,4,107.95
13450,26,71,2043.72
17211,26,213,2334.77
14044,26,209,652.82
14487,26,145,1209.08
13170,26,32,116.00999999999999
15429,26,83,429.8
13984,26,17,1352.99
14882,26,11,589.7
16416,26,73,1075.81
13700,25,197,2265.12
14499,25,194,815.32
17287,25,124,1064.11
14784,25,15,289.99
13379,25,97,572.56
12865,25,96,1588.39
16726,25,185,1382.02
15787,25,206,948.05
15449,25,62,977.82
17720,25,50,1195.94
15411,25,100,1371.38
13146,25,17,228.91
12867,25,551,4087.42
12508,25,69,398.27
16898,25,163,573.16
14227,25,183,3386.21
13603,25,27,164.34
13451,25,444,3035.85
18069,25,472,2051.52
16930,25,54,380.55
13178,25,265,5725.47
14382,25,131,626.07
16720,25,27,155.24
18211,25,42,600.07
15203,25,142,1827.8
12428,25,300,8035.72
15365,25,151,3298.19
12689,25,72,1247.61
17663,25,90,1817.5500000000002
13549,25,52,920.2800000000001
14494,25,7,139.56
14862,25,48,841.2
14530,25,216,2925.91
16303,25,167,5415.43
15291,25,109,4740.09
16936,25,57,262.68
12938,25,9,114.14
15168,25,5,106.56
14684,25,421,1236.28
17538,25,9,98.42
18082,25,73,703.37
18117,25,74,320.71999999999997
15863,25,18,68.84
17652,24,270,4998.31
17081,24,64,290.16
15458,24,7,161.64
15839,24,65,1076.24
16747,24,45,845.16
16639,24,52,1345.64
16207,24,19,394.38
15125,24,140,11939.91
17793,24,58,323.04
15532,24,263,1644.78
15781,24,21,357.36
15058,24,276,2124.99
14953,24,55,289.82
12642,24,47,1013.26
16504,24,86,484.38
13577,24,85,1716.9
13835,24,55,834.57
12374,24,33,742.93
16519,24,13,215.08
16478,24,17,331.0
17235,24,29,550.06
15050,24,80,1837.01
15660,24,94,1649.71
14680,24,320,30575.88
15981,24,97,3408.48
16878,24,6,26.6
16341,24,84,1984.3600000000001
16423,24,18,346.12
15419,24,8,135.86
12883,24,42,703.47
17314,24,136,2541.08
15582,24,44,682.9100000000001
17510,24,20,308.48
15758,24,9,205.25
13632,24,147,2125.52
13735,24,208,3004.3
13692,24,55,1509.77
13455,24,53,1109.33
17974,24,179,740.79
17777,24,194,665.86
14533,24,65,2086.82
13846,24,58,882.51
15524,24,1,440.0
14715,24,71,867.38
12676,24,45,1331.39
18259,24,42,2338.6
14725,24,52,718.08
13058,24,8,271.4
18043,24,121,559.51
13236,24,39,762.4300000000001
14666,23,14,195.25
14714,23,10,160.19
14522,23,17,974.54
17564,23,49,454.01
13066,23,49,510.7
17153,23,14,213.78
17220,23,472,3198.25
17521,23,46,724.46
16557,23,11,281.85
15955,23,185,4442.71
12415,23,778,126103.61
18123,23,36,589.4399999999999
13614,23,201,1610.46
15720,23,128,598.73
14544,23,114,2024.45
18181,23,44,382.8
15556,23,31,279.77
15679,23,110,781.28
17357,23,45,388.14
12933,23,107,608.78
12890,23,82,380.46999999999997
13449,23,19,291.88
13816,23,33,588.3000000000001
15269,23,2,408.8
17549,23,6,148.86
16245,23,93,1474.96
16008,23,33,478.78000000000003
14057,23,291,6288.5199999999995
14286,23,285,4661.69
17198,23,96,692.22
15584,23,125,727.61
15110,23,40,1021.95
17377,23,419,4275.92
18246,23,4,596.1
12640,23,53,1174.58
12731,23,277,18998.41
16855,23,19,328.40000000000003
16916,23,143,576.26
15900,23,51,351.11
14507,23,98,1398.18
16469,23,182,650.4300000000001
16669,23,161,1378.8700000000001
17680,23,11,184.4
13575,22,46,732.07
13926,22,11,223.85000000000002
13285,22,187,2709.12
13629,22,59,7792.36
13131,22,46,1107.3
16085,22,167,981.51
13939,22,46,580.35
13447,22,62,1154.05
16204,22,57,405.71
14109,22,14,208.2
16999,22,23,484.82
17896,22,2,256.32
17596,22,270,2827.93
14851,22,28,511.35
12910,22,75,3075.04
14898,22,119,1378.72
18075,22,153,2684.78
17368,22,128,2475.82
12991,22,31,503.76
13500,22,67,1196.77
15051,22,143,1391.61
15967,22,84,418.83
16809,22,150,916.64
12993,22,27,414.76
16912,22,105,2622.09
12626,22,307,6852.61
16278,22,25,594.9300000000001
18263,22,62,1215.24
12500,22,65,4309.37
15432,22,10,171.19
15805,22,307,5604.79
16804,22,60,536.99
18006,22,22,444.68
14948,22,64,1137.3700000000001
12481,22,218,5601.78
12356,22,59,2811.43
15489,22,55,1178.53
17330,22,6,363.9
12712,22,142,4550.63
13308,22,57,1403.41
12610,22,111,2141.09
12477,22,308,13322.47
15124,22,15,184.19
17461,22,111,757.46
13871,22,338,6416.7
17613,22,319,4608.93
12567,22,463,9687.62
16638,22,95,1684.97
13028,22,47,662.96
15529,22,674,4022.68
14332,22,26,866.3100000000001
16298,22,27,598.2
17716,22,254,5806.1900000000005
16869,22,129,845.22
15506,22,164,979.26
15657,22,1,30.0
14112,22,173,3056.13
17147,22,85,1749.54
16186,22,219,4021.94
12647,21,128,3775.72
17080,21,9,289.74
13160,21,4,91.8
12847,21,91,871.54
17797,21,111,780.43
12539,21,274,7284.2
15864,21,24,2102.86
13894,21,30,593.27
12449,21,191,4067.29
14034,21,92,791.62
17397,21,92,696.41
13815,21,177,4039.81
17985,21,23,634.95
18221,21,65,1049.91
16656,21,80,8683.36
14362,21,41,161.2
17799,21,410,3085.78
14416,21,14,490.22
15287,21,21,488.14
12997,21,67,1255.84
16070,21,33,852.15
15267,21,11,1717.36
13828,21,15,209.49
16531,21,77,1244.59
15435,21,29,149.29
17095,21,77,1560.1200000000001
13313,21,78,1555.3200000000002
16009,21,90,992.71
13138,21,63,962.39
15081,21,35,522.25
15983,21,113,1475.02
16042,21,75,1247.17
14234,21,159,775.46
12445,21,4,133.4
12406,21,108,3549.85
16871,21,139,2863.19
14508,21,57,276.42
13962,21,11,169.55
14434,21,12,1372.8
17163,21,5,293.1
16414,21,7,126.25
13396,21,47,1396.69
13941,21,47,5313.51
16134,21,38,632.49
16511,21,169,950.26
12603,21,3,739.1999999999999
14641,21,7,110.46000000000001
17159,21,102,1543.03
17760,21,25,287.59
14849,21,392,7956.8
12618,21,11,177.31
18061,21,46,2119.41
12380,21,105,2729.06
16945,21,249,4345.5
13117,21,76,984.91
12391,21,100,460.89
18034,21,112,422.88
15530,21,108,1502.35
12931,21,102,50649.11
17286,21,45,153.92
14593,21,152,617.99
12498,20,23,403.70000000000005
16924,20,89,954.0
15933,20,74,1107.46
15088,20,60,1179.8700000000001
13516,20,44,1389.41
14342,20,24,729.4100000000001
12444,20,177,5005.46
12578,20,120,2835.66
17301,20,66,197.63
13880,20,165,3219.77
17904,20,39,204.42000000000002
16463,20,85,1461.1000000000001
13094,20,30,2145.78
17779,20,84,674.97
15368,20,4,446.94000000000005
14285,20,27,1910.01
15494,20,125,1299.23
17650,20,8,166.07999999999998
16279,20,109,1522.48
13960,20,12,230.22
14315,20,104,2505.28
14820,20,29,507.29
12781,20,30,945.76
16350,20,60,1132.47
14903,20,364,2876.78
14073,20,14,162.54
12697,20,43,976.16
13091,20,24,371.82
17961,20,249,1296.44
13381,20,173,3651.81
18276,20,16,348.36
16560,20,58,866.31
14902,20,24,351.21
12779,20,159,4094.02
17621,20,27,1423.7
13895,20,119,2598.02
15465,19,104,7764.219999999999
13988,19,239,4197.12
14116,19,72,1382.74
12702,19,12,219.0
14664,19,99,637.89
17387,19,78,784.11
14881,19,17,255.4
14477,19,11,1311.39
15919,19,143,639.89
12540,19,481,13491.44
14157,19,49,465.33000000000004
15963,19,28,470.76
12778,19,51,840.23
16762,19,89,1501.38
14502,19,631,2590.32
16464,19,236,1314.68
14595,19,102,1740.6000000000001
16506,19,3,90.30000000000001
16784,19,3,107.6
17555,19,106,483.26
15906,19,151,1613.59
14052,19,56,225.36
14159,19,1212,4707.72
13118,19,82,1270.6200000000001
17561,18,46,167.62
18110,18,49,266.55
16212,18,43,699.49
13427,18,29,582.6
16533,18,181,1164.18
14359,18,58,941.78
14553,18,113,859.27
15044,18,461,7771.08
15988,18,27,158.03
16411,18,45,214.65
12597,18,214,3939.31
16666,18,32,118.97999999999999
18127,18,47,348.73
15850,18,97,238.85
18040,18,19,357.20000000000005
14984,18,41,213.27
13565,18,38,240.22
17758,18,412,3456.7
16710,18,402,2483.04
17738,18,99,1894.75
17425,18,43,759.1700000000001
13200,18,46,870.09
15533,18,86,868.22
15426,18,300,1464.8799999999999
17384,18,15,336.4
13142,18,23,307.09000000000003
16399,18,73,408.57
18080,18,2,1231.5
13430,18,54,710.21
16366,18,18,327.3
15738,18,176,4836.07
14447,18,70,1163.23
16139,18,31,635.4100000000001
14300,18,3,43.2
12349,18,73,1757.55
17888,18,81,926.3199999999999
13823,18,40,957.6600000000001
12658,18,36,686.05
14883,18,54,766.54
12795,18,14,430.48
13189,18,29,260.68
15567,18,7,186.01
17227,18,47,939.32
17664,18,43,604.64
14587,18,384,1604.04
14426,18,264,5044.44
15645,18,52,612.01
16406,18,63,163.07
14449,18,258,907.1
13673,18,65,396.92
15527,18,166,2510.7400000000002
15857,18,14,297.0
13167,18,65,791.33
16713,18,632,7006.03
12984,18,4,97.5
15671,18,81,2678.77
15179,17,95,2227.7
17253,17,18,178.26
15093,17,112,4783.9
15163,17,29,304.47
14482,17,144,2068.15
15681,17,67,1905.96
13739,17,3,216.9
14551,17,10,186.23
17625,17,315,2047.0
12878,17,49,868.34
12904,17,72,509.58
15115,17,21,340.11
13282,17,40,1216.44
12504,17,15,850.0999999999999
15406,17,58,594.81
13862,17,142,2231.41
16369,17,118,1553.66
17100,17,65,971.74
14030,17,243,2360.09
13246,17,143,2052.5
15105,17,101,2298.93
15132,17,52,977.9300000000001
17432,17,48,365.76
15699,17,18,309.65
13403,17,3,75.0
16311,17,37,616.26
14297,17,64,1326.6
15106,17,102,1437.31
13456,17,65,1795.6200000000001
17313,17,28,2369.5499999999997
16107,17,31,3204.1600000000003
17453,17,19,486.72
15845,17,140,3772.67
17600,17,13,161.67
16748,17,69,1515.9
18274,17,22,351.84
16607,17,174,3656.75
14834,17,70,1742.25
16352,17,28,494.44
17324,17,50,990.23
13247,17,25,501.12
16532,17,4,6748.8
13681,17,57,827.83
16128,17,89,1880.22
13499,17,45,1171.26
16365,17,51,1540.42
16655,17,261,3794.52
14515,17,101,2102.09
17073,17,174,1446.09
14424,17,1,322.08
13268,17,447,3261.74
15497,17,16,1264.7
17075,17,80,854.47
16330,17,41,261.61
15116,17,45,1352.75
13832,17,4,63.45
17155,17,20,251.7
13363,17,60,992.5
14657,17,127,858.17
14467,17,90,598.76
15971,17,35,4199.85
15150,16,344,5324.97
14768,16,6,245.70000000000002
14506,16,316,2012.17
13569,16,85,373.75
17360,16,132,585.79
16722,16,228,4750.41
15977,16,65,1054.73
17371,16,87,423.89
16985,16,121,5466.62
16633,16,153,2888.05
12656,16,130,4119.62
16422,16,399,35563.11
13322,16,25,199.48
17338,16,757,6675.68
17500,16,5,1138.0
12474,16,457,7635.110000000001
13488,16,427,9026.01
17297,16,51,131.78
13986,16,13,320.46
16164,16,35,842.4300000000001
12920,16,28,164.23
18249,16,8,95.34
13940,16,49,839.14
15811,16,139,2265.92
14505,16,803,5992.58
17759,16,95,834.99
18139,16,162,8483.46
12586,16,12,213.94
15634,16,15,243.55
12775,16,67,1420.84
17519,16,83,1848.97
15965,16,122,845.64
12483,16,81,2642.83
16261,16,124,746.83
12936,16,63,1114.9
15949,16,19,364.72
14020,16,39,642.8
14790,16,46,745.0600000000001
16670,16,262,4169.34
16185,16,31,529.41
14334,16,163,2564.96
12452,16,23,432.57000000000005
13502,16,18,292.0
17010,16,12,205.26
13742,16,323,3159.62
16020,16,46,851.01
17685,16,130,3191.53
14336,16,90,1614.91
17700,16,146,2560.39
16066,16,102,1521.87
14049,16,505,5724.29
13650,16,98,1863.3400000000001
14912,16,28,894.18
13448,16,199,3613.07
15727,16,302,5178.96
14581,16,17,138.6
16255,16,274,2630.52
15901,16,116,363.88
16079,16,21,1352.0
14744,15,28,1111.43
14675,15,102,604.75
17809,15,64,6196.2
17469,15,90,1898.88
17422,15,135,2105.61
13018,15,459,7282.65
13899,15,19,388.52
17463,15,219,1911.46
14335,15,63,468.26
15916,15,160,1564.94
14099,15,252,3115.37
13139,15,174,5074.09
18084,15,2,93.43
13174,15,314,2817.03
16653,15,76,1258.4
12619,15,95,4067.67
16660,15,17,1724.85
17034,15,32,756.47
13831,15,74,2202.99
17410,15,64,1214.72
15253,15,55,921.1
13350,15,43,1047.52
17725,15,198,3507.03
15398,15,74,1351.43
15393,15,12,231.86
17135,15,52,1139.73
12557,15,33,11990.960000000001
12948,15,118,2076.2
15743,15,88,784.46
16343,15,47,370.48
15594,15,104,1776.03
12421,15,46,807.8100000000001
13277,15,8,258.4
15270,15,48,2460.7799999999997
14539,15,32,537.48
15632,15,177,3423.31
14987,15,4,326.4
16596,15,12,250.15
17139,15,487,10751.37
17228,15,208,1906.09
14607,15,114,21797.9
13638,15,8,122.64
13588,15,180,2512.78
15482,15,127,15541.199999999999
16173,15,87,1430.07
14640,15,113,2208.01
14410,15,287,1633.84
16157,15,19,669.14
16189,15,11,215.48
15034,15,400,4339.56
12395,15,159,3038.98
17671,15,61,1861.34
15005,15,1160,6452.65
17133,15,27,4892.240000000001
12757,15,377,11486.5
12388,15,100,2780.6600000000003
16482,15,18,220.62
16824,15,26,460.64
15502,15,252,15228.4
15858,15,191,1438.85
17458,14,54,316.5
12705,14,348,6922.34
17975,14,297,4584.01
16609,14,280,5535.96
16885,14,101,471.51
14591,14,197,1447.14
13995,14,87,1403.89
17767,14,21,271.2
15725,14,32,415.25
13207,14,8,250.26000000000002
14277,14,228,4475.4
17345,14,87,537.74
12937,14,120,1504.27
17247,14,55,282.19
13719,14,60,1041.68
18184,14,1,49.8
15953,14,103,1684.23
14709,14,197,4930.9400000000005
14805,14,47,554.65
16616,14,33,500.42
16566,14,19,615.3100000000001
18188,14,72,2003.59
17516,14,137,768.08
15428,14,6,93.78
17323,14,204,933.15
16668,14,20,306.72
14756,14,38,738.96
15117,14,80,1553.43
13579,14,23,467.04
15134,14,73,1387.99
16856,14,2,35.400000000000006
14703,14,22,318.17
16719,14,203,1806.92
17302,14,81,1151.33
12620,14,92,1339.41
17624,14,50,843.48
15382,14,306,5983.56
17385,14,47,261.11
18172,14,197,7633.1900000000005
12531,14,17,125.22
15737,14,81,1289.03
17348,14,215,1159.52
12681,14,646,13897.49
13978,14,15,196.79
15872,14,128,360.93
13525,14,6,628.78
13184,14,183,1753.79
13589,14,21,379.65
14966,14,38,191.32
17557,13,34,541.46
13149,13,86,1676.06
13048,13,137,1865.91
16327,13,319,3844.22
16814,13,325,6517.6
12438,13,98,2906.85
13332,13,21,350.90000000000003
14946,13,3,100.9
14111,13,11,697.1
13437,13,167,3408.06
17562,13,64,1137.38
17329,13,33,523.11
14710,13,139,606.13
15186,13,19,411.41
15473,13,14,2077.2
13256,13,1,0.0
17813,13,378,1827.16
13232,12,207,1357.6
13571,12,341,2092.32
16407,12,172,2126.93
14878,12,124,1485.54
17864,12,102,597.5
14859,12,59,1355.44
17769,12,313,4035.33
18145,12,221,2861.55
17812,12,141,732.16
13782,12,115,912.0
17236,12,105,916.13
16983,12,149,1942.3
17365,12,468,4801.56
18156,12,140,734.94
15747,12,93,974.04
13064,12,69,1119.49
16942,12,283,1947.07
14577,12,123,859.71
15351,11,233,2058.08
16923,11,696,7828.39
17068,11,297,4572.9400000000005
16024,11,64,251.23999999999998
15009,11,182,1261.78
16005,11,218,615.39
16877,11,159,853.72
17411,11,43,808.94
14954,11,85,336.17
15514,11,218,5315.7300000000005
17885,11,64,190.19
18112,11,26,352.69
13546,11,98,626.99
15054,11,114,302.1
17231,11,546,3220.82
15987,11,140,1451.28
13610,11,228,1148.33
15861,11,547,3330.36
18001,11,58,417.23
15436,11,329,1122.53
17595,11,83,388.79
13991,11,86,861.31
15555,11,925,4852.14
14093,11,105,442.85
14741,11,59,1400.3400000000001
17739,11,48,2796.65
13258,11,38,698.5799999999999
15511,11,160,909.23
18229,11,164,7276.9
12906,11,63,2919.81
15571,11,57,650.4300000000001
17031,11,22,380.35
13418,11,314,6409.42
17651,11,239,4003.33
14470,11,43,461.19
12427,11,35,943.23
16900,11,82,1586.53
17988,11,39,211.07
15561,11,31,878.4399999999999
13758,11,117,3190.55
15714,11,35,330.88
16364,11,53,707.04
13004,11,409,5698.39
18041,11,474,4205.64
17299,11,57,669.11
15721,11,91,507.08000000000004
14215,11,109,1801.52
12674,11,91,2021.8899999999999
15022,11,135,905.04
17852,11,24,114.34
18096,11,213,911.15
16094,11,67,1114.6299999999999
14704,10,415,1546.91
13590,10,89,1987.72
16744,10,242,1304.76
17019,10,234,1272.61
14597,10,55,883.15
16347,10,92,887.65
17523,10,33,652.74
13844,10,20,361.62
12660,10,13,245.10000000000002
18101,10,41,223.65
17419,10,208,4252.17
15540,10,15,213.29999999999998
17188,10,89,2672.88
13196,10,110,1797.78
17379,10,83,404.66
15838,10,169,33935.4
13389,10,51,797.96
14290,10,103,2321.85
16800,10,164,1201.49
17806,10,43,546.04
13030,10,99,799.48
17359,10,15,127.86
13266,10,202,3950.85
13950,10,36,761.5600000000001
17237,10,19,314.69
15601,10,414,6807.76
13188,10,2,114.6
13238,10,32,720.63
12657,10,56,2134.3
17929,10,6,851.5
14480,10,13,279.05
14511,10,71,1362.21
14901,10,98,1427.59
13349,10,16,247.32
15619,10,3,336.4
15148,10,20,301.29
12451,10,355,9137.52
13429,10,67,1006.8
14961,10,317,7082.78
14321,10,123,1530.75
14601,10,7,213.96
15783,10,14,246.3
13467,10,99,1083.71
12654,10,38,601.98
14209,10,88,2079.73
13928,10,27,464.57
16818,10,191,3381.17
14180,10,248,4856.27
13496,10,36,688.73
17772,10,53,182.77
14419,10,206,1058.06
14667,10,576,9251.2
